date,branch,revenue,orders,profit,customer_rating,complaints,marketing_spend,online_orders,dinein_orders
2022-08-21,T Nagar,59124.93,145,13112.86,4.7,3,2855.16,56,89
2022-08-04,T Nagar,58406.05,139,16118.43,3.3,5,3674.98,66,73
2023-04-08,Anna Nagar,53783.75,125,14000.83,3.7,1,2563.91,55,70
2022-03-27,Velachery,50995.62,123,11751.29,3.7,2,4505.76,64,59
2022-11-25,Anna Nagar,58085.01,149,11831.47,4.4,4,2605.01,58,91
2023-11-14,T Nagar,60545.27,159,11683.04,3.8,2,3174.59,88,71
2022-05-26,Adyar,43855.88,121,9399.31,4.1,2,2012.23,55,66
2023-01-03,Anna Nagar,61101.54,146,12337.17,3.8,1,2788.81,72,74
2022-09-16,OMR,43836.07,118,8837.79,3.5,3,3787.9,63,55
2022-05-10,OMR,37957.93,93,9100.96,4.3,3,3016.12,33,60
2023-12-19,OMR,45880.71,104,9749.22,3.9,3,4046.09,40,64
2023-10-29,Adyar,54526.53,123,14815.41,4.2,2,2808.17,52,71
2022-02-12,T Nagar,61244.28,158,12782.61,5.0,5,3983.13,73,85
2023-01-12,Adyar,58143.48,132,12453.37,4.0,1,2350.87,63,69
2023-01-09,OMR,45632.93,108,12760.0,4.2,4,3412.42,41,67
2022-05-30,OMR,36908.44,82,9288.42,4.5,1,2820.91,47,35
2023-05-14,Anna Nagar,38808.09,106,7034.27,4.1,1,1851.07,55,51
2023-09-23,T Nagar,69625.55,179,19250.49,3.7,3,3707.54,76,103
2023-03-12,Anna Nagar,52746.95,147,12544.38,3.7,0,3686.04,78,69
2023-01-01,Anna Nagar,73000.74,177,19194.71,4.0,2,3614.77,102,75
2022-03-14,Velachery,40761.58,105,10133.4,4.4,1,2858.64,50,55
2022-10-04,Anna Nagar,54401.59,151,10677.89,4.0,3,3795.09,58,93
2022-09-07,Adyar,46765.18,129,10736.04,4.1,5,3435.87,49,80
2023-11-27,OMR,48045.53,109,10034.53,4.5,3,2271.23,40,69
2023-12-14,T Nagar,62952.87,150,15522.95,3.7,0,3375.63,61,89
2023-02-12,Anna Nagar,52918.49,133,11094.07,4.8,1,4576.52,50,83
2023-01-01,Adyar,70059.95,186,16971.56,4.3,5,3014.69,97,89
2023-08-27,Velachery,42869.5,101,11540.86,4.4,5,2426.15,57,44
2022-04-25,T Nagar,50184.1,120,9072.08,4.5,4,3199.97,47,73
2023-04-27,Velachery,40668.85,99,11324.16,3.6,3,2220.19,55,44
2023-05-06,T Nagar,58803.73,146,11255.54,,2,2734.39,76,70
2023-12-25,Velachery,42800.54,103,10910.96,4.5,3,2826.31,49,54
2023-09-11,OMR,,119,11285.61,5.0,1,3525.67,59,60
2022-09-28,OMR,38254.9,85,10623.69,3.9,2,2164.3,50,35
2023-12-04,T Nagar,54852.3,141,14663.18,4.2,3,2662.07,57,84
2023-12-29,T Nagar,56617.97,127,10329.56,4.6,2,5063.07,66,61
2022-05-06,T Nagar,49413.53,118,12901.98,3.7,4,2245.77,48,70
2022-10-10,Velachery,43365.5,117,9805.37,3.7,3,2734.42,64,53
2023-08-07,Velachery,35429.0,100,7425.0,4.5,1,1831.94,41,59
2022-08-03,T Nagar,49127.02,109,10405.95,3.7,1,2330.73,59,50
2022-07-19,Anna Nagar,41882.88,96,9948.67,3.8,1,1835.28,42,54
2022-03-26,Adyar,63277.25,171,15775.27,3.9,0,3346.03,80,91
2023-01-31,Adyar,55406.28,125,12554.92,3.8,1,2610.08,49,76
2022-03-13,T Nagar,63823.82,153,14521.49,4.3,2,5280.17,71,82
2022-03-07,OMR,36554.08,98,8253.71,3.9,3,2958.83,56,42
2022-08-29,Adyar,48000.3,110,10845.85,4.6,4,2684.99,57,53
2023-09-02,OMR,50729.7,132,9270.16,4.3,2,4358.32,53,79
2022-08-20,Anna Nagar,50626.08,123,12123.95,3.3,4,2967.2,53,70
2023-09-06,Adyar,51596.11,124,11655.17,4.3,2,3268.84,55,69
2022-11-07,OMR,51676.61,119,10828.2,3.7,2,4490.08,58,61
2022-12-12,Adyar,58819.26,156,11281.65,4.3,2,4856.23,88,68
2023-03-09,Adyar,52876.19,141,13713.89,3.2,3,3427.77,49,92
2022-11-14,Adyar,52367.35,130,12999.99,3.7,0,3415.37,76,54
2023-07-10,OMR,38910.76,95,7134.73,4.4,1,3278.09,49,46
2022-06-16,Velachery,34812.91,90,6829.9,4.0,1,1964.83,49,41
2023-04-24,Adyar,49349.63,133,13759.62,3.5,1,4109.75,76,57
2023-08-15,OMR,47762.02,113,9999.05,4.6,1,2253.81,60,53
2023-02-18,T Nagar,70207.27,167,16344.49,3.6,4,3821.26,92,75
2022-12-23,OMR,50083.06,116,9127.25,3.3,1,4069.87,59,57
2022-07-11,Anna Nagar,46714.89,116,9076.12,4.3,2,3679.61,48,68
2022-04-15,Anna Nagar,,112,7717.07,4.4,2,2807.11,58,54
2023-06-25,Adyar,55613.7,143,14021.49,4.3,1,3052.35,81,62
2023-09-26,Velachery,40048.14,104,8120.0,3.7,2,2092.48,36,68
2023-03-21,T Nagar,47632.96,134,13285.05,3.7,1,2019.05,56,78
2022-02-27,Velachery,48547.55,112,11015.13,3.8,1,3603.78,64,48
2023-10-31,T Nagar,65269.57,148,15952.03,4.5,0,4937.77,62,86
2023-10-25,T Nagar,,122,12110.71,4.3,3,2326.98,57,65
2023-07-20,T Nagar,52700.47,119,14703.09,4.2,2,3639.71,44,75
2023-09-13,Adyar,42993.11,120,9231.53,4.1,1,2843.64,48,72
2023-02-20,Adyar,47597.49,127,9619.22,4.7,6,3342.41,72,55
2022-09-26,Adyar,45243.63,117,11918.08,4.5,0,1934.43,42,75
2022-03-19,Velachery,38550.82,104,7284.47,,4,3239.46,59,45
2022-02-10,Adyar,61216.08,146,12690.95,4.3,7,2508.92,53,93
2023-10-28,Adyar,76675.21,210,15617.84,3.3,4,6588.43,75,135
2023-10-31,OMR,57711.16,154,16004.8,3.7,1,4435.16,81,73
2023-04-27,OMR,39416.43,109,10690.37,4.2,0,2227.85,58,51
2023-11-04,T Nagar,91882.72,220,25221.26,4.8,2,5743.65,118,102
2022-06-23,OMR,34973.41,80,7185.69,4.5,1,,30,50
2022-09-22,T Nagar,52840.27,131,9682.16,4.3,4,3822.8,64,67
2023-04-10,Anna Nagar,48205.88,109,9134.29,4.2,2,3239.74,58,51
2023-02-02,OMR,46681.59,109,9896.41,4.4,2,3205.68,45,64
2023-07-18,Adyar,52255.77,128,10174.67,3.4,5,3124.44,56,72
2022-02-06,OMR,45823.79,106,10028.36,4.2,2,2234.54,53,53
2023-04-08,Velachery,46154.44,125,9491.93,3.9,2,2352.79,45,80
2023-04-14,OMR,40274.06,111,10357.48,4.4,2,2555.21,61,50
2023-03-18,Adyar,50712.54,118,12485.25,4.2,2,3159.66,58,60
2022-08-01,Anna Nagar,50112.92,114,11749.0,3.9,2,2516.82,47,67
2022-11-03,T Nagar,55656.63,150,10131.23,3.6,1,3790.62,69,81
2023-10-02,OMR,46170.78,111,10605.81,4.0,1,3863.4,55,56
2022-06-20,T Nagar,46117.17,128,9815.36,2.9,2,2018.25,47,81
2023-11-21,T Nagar,61858.98,140,13064.24,3.8,4,2605.6,71,69
2023-11-27,T Nagar,59915.86,154,11586.36,3.4,1,3690.43,77,77
2022-01-12,T Nagar,57337.68,146,13532.89,4.1,4,3524.32,86,60
2022-11-10,OMR,48029.28,116,12012.01,4.1,0,3515.58,55,61
2023-10-24,Adyar,52304.31,130,12223.45,4.4,2,3859.61,70,60
2022-12-16,OMR,48253.3,130,9665.96,4.2,4,3928.86,60,70
2023-05-25,Anna Nagar,38579.7,100,10246.48,4.1,2,2381.68,39,61
2023-08-21,Anna Nagar,50289.81,115,10207.33,3.1,2,2614.34,50,65
2022-04-17,Velachery,45431.21,113,12626.39,3.8,4,2099.61,50,63
2022-09-09,T Nagar,55737.06,133,15203.46,4.6,2,3197.98,57,76
2023-06-10,T Nagar,55757.01,142,10575.42,4.5,3,4956.55,67,75
2022-11-15,OMR,46831.55,124,10594.17,4.3,0,3654.51,73,51
2023-06-03,Anna Nagar,47328.8,106,11263.01,3.8,2,3471.65,61,45
2023-06-23,T Nagar,50134.71,126,9769.37,3.8,1,3020.61,47,79
2022-02-07,T Nagar,58656.41,133,13509.91,4.7,1,3709.38,79,54
2022-09-05,Adyar,51407.29,132,11898.46,4.1,3,4531.84,62,70
2023-02-26,Anna Nagar,46647.01,116,12648.96,4.5,0,4030.33,45,71
2022-05-04,Anna Nagar,41486.52,102,10072.72,3.1,2,3058.19,49,53
2022-01-13,Adyar,52173.06,138,9744.02,4.0,2,2937.6,50,88
2023-08-03,T Nagar,56521.35,148,10288.41,3.4,5,4432.05,66,82
2022-03-31,T Nagar,53756.73,151,11462.6,4.2,4,3415.02,64,87
2022-04-11,Anna Nagar,47159.22,124,10182.39,4.6,3,2791.47,57,67
2022-11-12,OMR,46653.59,110,9477.97,4.4,3,2875.72,56,54
2023-04-24,OMR,43517.9,110,9741.91,3.9,3,2754.8,47,63
2023-09-07,Adyar,48486.63,124,9297.06,3.7,1,2256.83,68,56
2022-10-22,OMR,50506.94,122,11004.64,4.1,1,3808.66,66,56
2023-01-09,T Nagar,58629.71,149,12501.19,3.8,2,3550.98,74,75
2022-06-29,Adyar,44343.45,106,8759.82,4.1,1,3811.86,58,48
2023-06-09,Adyar,44128.07,105,11043.64,4.4,2,3486.07,58,47
2022-01-22,OMR,49324.9,123,13512.35,3.7,5,2662.51,53,70
2023-06-08,OMR,36609.66,90,10144.04,4.4,2,1609.17,37,53
2023-04-14,Adyar,50913.23,139,11943.76,4.1,0,4565.76,68,71
2023-11-20,Velachery,43328.23,116,8168.36,4.2,5,3675.17,69,47
2023-10-13,Adyar,57244.01,146,13813.83,3.4,2,3997.82,83,63
2022-09-10,T Nagar,61797.31,140,16925.62,4.1,1,4883.35,81,59
2023-04-02,Anna Nagar,55720.69,140,12044.95,4.3,1,2530.83,79,61
2022-06-13,OMR,36712.94,93,9451.27,3.3,2,3176.97,34,59
2023-02-26,Adyar,61959.88,159,16075.91,3.7,0,4989.78,84,75
2023-01-17,Anna Nagar,49835.86,134,12554.82,4.3,3,2670.08,57,77
2023-05-24,OMR,39377.87,105,9284.79,3.8,1,3081.56,55,50
2023-07-13,Adyar,44657.31,99,9284.14,3.9,3,3831.29,37,62
2022-03-06,Adyar,66231.11,168,18286.14,4.0,4,2754.25,83,85
2022-10-08,T Nagar,68720.56,155,18547.84,3.7,2,3100.02,59,96
2022-02-11,Velachery,36231.87,86,6745.59,3.3,3,2300.27,35,51
2022-02-17,Anna Nagar,56083.97,142,13082.24,4.5,1,2923.29,59,83
2023-10-25,Anna Nagar,55823.93,137,10420.93,4.8,1,2557.98,68,69
2022-04-07,Velachery,37241.92,98,9033.67,3.6,4,2255.29,40,58
2023-08-24,OMR,36940.03,87,9999.59,4.5,2,3190.18,46,41
2023-02-17,OMR,39598.3,97,10796.78,4.1,2,2351.99,47,50
2023-04-21,Adyar,43748.17,114,8540.65,4.4,2,3909.34,61,53
2023-07-27,Adyar,,282,27752.72,4.1,1,10492.74,108,174
2023-11-23,Adyar,57494.17,164,15449.9,3.3,1,4847.8,79,85
2023-09-01,Adyar,47363.14,115,10815.64,3.6,2,3473.39,55,60
2023-04-11,Adyar,48871.3,110,13207.86,4.3,1,4379.89,53,57
2022-04-26,T Nagar,49127.07,131,11023.7,4.5,2,3154.48,73,58
2023-06-27,Anna Nagar,40305.92,99,8014.37,4.0,4,1725.59,36,63
2022-11-21,OMR,45222.05,109,8958.53,4.3,3,1890.87,57,52
2022-06-11,Adyar,54913.18,122,10873.22,3.9,2,3920.45,48,74
2023-10-17,Velachery,40837.23,110,9717.64,3.4,4,1803.46,44,66
2023-04-12,T Nagar,47938.07,118,9150.45,4.5,3,4151.75,54,64
2023-01-08,T Nagar,62838.05,154,12253.28,3.2,6,4976.5,66,88
2022-10-08,Adyar,66628.7,188,16208.53,4.1,1,2993.55,79,109
2022-02-21,Adyar,43658.61,100,8771.92,3.7,6,3763.57,51,49
2023-02-17,Velachery,32728.99,80,9151.67,3.5,2,1727.84,42,38
2023-01-01,Velachery,45350.84,102,11559.14,4.0,1,2570.04,53,49
2022-04-13,Adyar,48287.1,131,11637.52,3.4,3,3681.18,50,81
2023-07-23,Velachery,48621.3,134,8951.16,3.8,4,2757.02,67,67
2022-11-15,T Nagar,60732.39,139,14277.55,3.7,6,3676.46,77,62
2023-11-22,OMR,44338.45,121,11386.47,4.3,3,1989.74,57,64
2022-10-26,Adyar,60057.21,140,15549.63,4.1,1,3883.24,50,90
2022-11-22,Adyar,54921.61,128,14549.05,3.1,3,2411.18,73,55
2022-02-07,Adyar,53822.59,139,10720.41,3.8,6,3853.15,79,60
2022-08-26,Anna Nagar,46512.34,113,9118.12,,2,3427.13,44,69
2023-07-03,T Nagar,52018.18,128,10765.87,3.9,2,4125.48,53,75
2022-02-23,Velachery,,99,8642.22,4.2,1,1598.78,48,51
2023-02-08,T Nagar,53839.72,131,14550.3,4.2,0,4385.6,69,62
2022-07-31,Adyar,61146.89,144,16163.3,4.2,0,4481.42,65,79
2022-11-23,Adyar,54615.32,143,10955.83,5.0,2,4634.35,55,88
2022-06-13,Anna Nagar,44193.39,107,10426.04,4.3,2,3155.93,51,56
2023-12-03,Adyar,62358.08,164,17010.58,4.2,3,5404.86,70,94
2022-09-10,Anna Nagar,143865.08,384,26476.22,4.5,0,8712.41,146,238
2022-02-19,Velachery,47763.68,109,12562.92,4.2,1,2074.94,59,50
2023-02-11,OMR,52139.7,144,13231.63,4.2,5,4049.5,72,72
2022-07-16,Velachery,44652.09,127,8842.17,3.8,1,3862.25,65,62
2022-07-20,T Nagar,49964.68,122,13875.39,4.4,0,2680.16,47,75
2023-01-11,Velachery,42352.6,107,10302.01,4.3,1,1854.41,53,54
2022-02-28,OMR,14791.99,36,2667.75,4.2,1,962.62,17,19
2022-11-02,Velachery,42824.57,100,7876.65,3.9,1,2373.13,49,51
2022-02-20,Velachery,47251.12,133,13105.47,4.1,3,2079.5,59,74
2023-07-28,OMR,40916.52,104,9825.16,3.5,2,3131.8,40,64
2022-01-07,Adyar,58432.69,137,13622.75,4.1,1,2980.33,69,68
2023-03-15,OMR,44128.46,119,10773.93,4.3,1,2461.59,55,64
2022-12-27,T Nagar,60088.18,157,13546.93,4.5,1,4550.02,70,87
2022-01-14,OMR,,123,12145.33,3.4,4,2414.96,50,73
2022-07-10,Velachery,45583.26,111,11583.85,4.4,1,2121.58,60,51
2023-03-28,T Nagar,144788.33,361,36236.16,3.3,3,11190.34,149,212
2023-08-17,Anna Nagar,39390.49,90,10442.43,4.7,2,3106.34,37,53
2023-11-09,Anna Nagar,50685.8,133,10496.57,4.2,0,4195.28,47,86
2022-02-11,Anna Nagar,47323.35,127,9163.56,4.6,2,1927.35,55,72
2023-11-30,OMR,46701.94,114,9686.37,4.1,4,4073.26,63,51
2023-11-24,OMR,47608.44,109,10360.85,3.8,2,4089.02,51,58
2022-03-15,Velachery,38780.0,89,8728.94,4.4,1,2634.43,31,58
2022-12-22,Velachery,36541.07,99,6998.02,3.9,2,2249.44,39,60
2022-09-01,Anna Nagar,43697.66,124,9656.04,4.6,1,3163.22,43,81
2023-01-30,T Nagar,53056.72,128,14450.54,4.1,5,4199.41,50,78
2022-08-28,OMR,44562.81,106,9856.44,4.2,1,3802.58,53,53
2022-05-30,Velachery,,73,8513.23,4.1,2,2734.23,32,41
2023-08-24,T Nagar,53907.78,148,9869.18,4.5,3,4674.81,57,91
2022-09-19,Anna Nagar,44363.61,123,8728.5,3.5,3,2101.23,72,51
2022-04-20,Velachery,35218.15,89,7787.93,3.6,2,2295.77,49,40
2023-08-30,Velachery,43285.7,118,11249.26,3.5,3,2661.43,70,48
2023-09-03,OMR,49626.63,135,9525.42,3.9,2,2953.31,56,79
2022-04-15,T Nagar,,119,10363.28,3.3,1,3312.21,63,56
2023-12-19,Adyar,,155,14639.6,3.7,2,3866.07,65,90
2022-09-04,Velachery,14945.77,42,3213.82,3.8,3,666.39,18,24
2023-08-28,OMR,42292.13,107,11175.49,4.6,2,3422.32,61,46
2022-02-23,OMR,41373.98,96,9707.42,4.0,0,2943.66,40,56
2022-12-07,Anna Nagar,51039.09,143,10118.29,4.0,3,4504.73,65,78
2022-09-23,OMR,39194.66,96,9990.5,4.3,4,1656.28,35,61
2022-01-19,T Nagar,65457.94,146,11851.33,4.4,1,5859.71,76,70
2022-06-01,Velachery,37314.67,93,8688.11,4.4,2,1568.34,39,54
2023-04-26,Anna Nagar,43201.01,114,10740.16,4.1,1,3777.48,47,67
2023-03-27,Velachery,38804.91,110,10479.03,3.4,1,2302.2,62,48
2023-07-29,Velachery,48417.09,124,9967.92,3.6,3,3192.47,62,62
2022-11-12,Velachery,57023.3,131,11016.35,3.8,1,2381.42,58,73
2022-02-23,T Nagar,50592.85,127,11908.73,4.6,0,3363.86,54,73
2023-05-28,OMR,35939.3,93,7424.5,4.2,2,2479.65,52,41
2022-12-27,Velachery,44585.33,99,11054.44,4.2,1,3974.45,47,52
2023-06-04,Adyar,53587.51,142,12558.28,3.5,1,2385.64,66,76
2022-01-30,OMR,60686.28,148,16320.81,4.6,2,3933.64,73,75
2023-01-07,Velachery,46383.11,120,12156.56,3.2,3,2650.48,52,68
2022-12-03,OMR,60646.3,172,11749.34,,3,2943.49,70,102
2023-10-05,Adyar,,375,36572.26,4.1,3,6827.55,193,182
2023-10-10,T Nagar,61183.88,174,12580.89,4.2,1,5056.17,94,80
2022-08-22,Adyar,45936.03,119,10618.13,4.2,2,2248.02,57,62
2023-02-16,Adyar,45816.22,122,8930.37,4.3,3,2392.51,61,61
2022-02-24,Adyar,48113.75,135,10032.0,4.2,0,3424.9,73,62
2023-06-26,T Nagar,48486.76,114,12418.49,3.8,1,3808.08,58,56
2022-01-13,OMR,51657.73,145,11487.17,4.2,0,4569.6,79,66
2023-02-02,T Nagar,46297.3,116,9390.57,4.7,0,2735.84,59,57
2023-09-19,Anna Nagar,16235.55,44,4237.97,3.9,4,759.04,20,24
2022-12-14,Anna Nagar,51383.28,136,11959.79,4.2,1,2496.19,53,83
2022-04-23,Velachery,51127.3,143,11926.35,4.5,2,2533.45,72,71
2022-06-08,Adyar,44820.86,100,11621.72,4.1,1,2869.28,42,58
2023-11-19,Adyar,67661.82,159,17222.23,4.3,3,4303.89,93,66
2022-09-07,T Nagar,49675.36,112,10826.47,4.2,4,4068.74,47,65
2022-09-03,OMR,49959.2,135,11250.64,4.8,2,3773.47,49,86
2022-08-10,Velachery,35586.8,84,9489.96,4.4,3,1852.67,33,51
2022-07-01,T Nagar,46095.16,108,8591.78,3.8,3,3490.99,52,56
2022-04-23,Adyar,64980.15,180,15665.89,4.5,1,3808.5,105,75
2023-09-25,Anna Nagar,38841.83,99,8105.77,3.9,0,2075.28,55,44
2022-01-31,Velachery,49550.47,114,9811.95,3.7,3,2939.6,46,68
2023-03-22,Anna Nagar,46019.42,110,8861.42,4.3,3,3602.27,44,66
2023-09-10,Anna Nagar,55990.48,141,10430.23,4.1,3,3572.36,73,68
2022-05-07,Adyar,59691.66,169,15916.71,3.7,3,3950.17,100,69
2022-06-06,Velachery,31885.74,87,6926.79,4.7,0,2749.35,38,49
2023-04-26,Velachery,42256.82,101,9591.35,4.9,0,2616.66,57,44
2022-05-11,Adyar,45165.16,128,12285.79,4.1,2,2600.4,46,82
2023-05-14,OMR,128118.65,319,30994.23,3.8,3,11167.16,161,158
2022-07-22,OMR,46721.48,112,10645.35,4.7,2,3276.4,54,58
2023-11-26,T Nagar,68573.71,181,18282.4,4.0,0,3969.72,85,96
2022-02-24,OMR,39034.19,98,8254.35,4.4,3,2709.26,49,49
2023-02-28,Velachery,38011.35,91,9465.81,5.0,1,2765.09,45,46
2022-12-20,Anna Nagar,50029.79,114,10635.74,4.4,0,4387.72,43,71
2023-05-18,T Nagar,42695.61,107,8820.39,4.6,2,2579.32,55,52
2023-09-06,Anna Nagar,46798.87,113,12449.68,4.6,1,4085.04,65,48
2023-11-13,T Nagar,70261.68,183,17558.28,4.5,2,4661.13,94,89
2022-01-08,Velachery,46315.74,125,9823.81,3.7,1,4126.31,46,79
2022-08-15,Adyar,49131.25,111,12333.46,3.5,3,2033.39,63,48
2023-07-14,Velachery,40122.73,94,8356.17,4.1,1,2786.49,36,58
2022-05-21,Adyar,56441.76,131,11215.48,4.2,1,3803.17,66,65
2023-06-21,OMR,31479.64,75,7958.2,3.9,1,2427.54,43,32
2022-02-27,Anna Nagar,61530.92,160,16128.84,4.3,0,2801.6,89,71
2022-09-27,Velachery,35031.66,79,8046.04,4.1,2,2729.92,28,51
2023-01-06,Velachery,42764.42,97,10173.97,3.4,4,2196.29,35,62
2023-08-23,OMR,41659.83,110,11541.14,4.2,4,2809.26,63,47
2023-06-08,T Nagar,45690.93,123,11053.48,4.5,0,2389.72,70,53
2022-12-29,OMR,46181.69,128,9692.48,3.9,2,2069.62,53,75
2022-05-01,Adyar,52359.69,121,9920.17,4.6,0,3867.51,48,73
2023-03-30,Adyar,,103,7933.01,4.0,1,3652.07,43,60
2023-02-14,Velachery,41230.75,107,10169.48,3.7,1,3582.23,39,68
2022-06-11,Velachery,49177.96,140,12791.45,3.8,3,3177.92,67,73
2022-11-15,Velachery,41318.48,92,9952.34,3.8,2,,46,46
2023-11-21,OMR,46233.89,126,8326.74,4.1,1,3039.74,56,70
2023-07-15,Anna Nagar,51725.97,116,11835.44,3.4,4,3699.57,61,55
2023-12-09,Anna Nagar,,131,15114.64,4.4,2,4617.99,64,67
2022-05-01,Velachery,40254.92,91,7610.14,5.0,2,3360.93,40,51
2023-03-01,Anna Nagar,45579.74,121,8956.12,,1,2107.19,53,68
2022-12-30,T Nagar,62387.2,156,14254.67,4.3,3,5273.29,66,90
2023-10-09,T Nagar,53785.39,148,13783.93,4.5,3,3333.96,83,65
2023-10-10,Anna Nagar,52892.58,144,13773.8,4.9,1,4210.15,54,90
2022-03-14,Anna Nagar,41582.16,93,10530.98,5.0,2,2110.17,33,60
2022-11-30,Velachery,49491.52,118,11332.17,4.2,1,3061.26,49,69
2023-04-30,Adyar,63720.0,152,15674.78,4.2,1,4304.75,65,87
2022-08-08,OMR,47065.44,127,12870.83,4.3,2,3122.19,47,80
2022-10-03,T Nagar,59997.46,137,12504.54,4.1,3,4173.94,66,71
2023-09-13,Anna Nagar,45962.45,128,8280.52,4.2,6,3041.09,55,73
2023-11-08,T Nagar,63635.87,173,11890.41,4.3,1,5399.93,69,104
2023-04-11,Velachery,,107,8530.63,4.1,2,3314.91,50,57
2023-07-08,Anna Nagar,58396.72,144,10558.18,4.3,1,2613.53,52,92
2023-05-27,Velachery,42752.05,115,10924.78,4.4,4,2011.0,54,61
2022-06-04,Velachery,46717.43,105,8878.32,4.2,1,4075.67,57,48
2022-12-11,OMR,53399.12,131,11184.96,4.7,2,3435.64,48,83
2023-09-13,Velachery,35866.75,94,6591.04,4.0,1,2351.94,37,57
2022-06-14,Adyar,44885.94,123,9843.91,3.9,0,2017.8,72,51
2022-09-26,T Nagar,58957.58,151,14056.44,4.7,3,4533.58,64,87
2023-01-23,Velachery,37484.2,104,10266.51,4.0,0,2082.69,49,55
2023-02-05,Velachery,51249.3,133,11258.03,4.4,1,2533.23,69,64
2022-11-26,OMR,58781.71,135,12194.07,3.7,3,2483.21,62,73
2023-10-30,T Nagar,55207.49,149,12211.47,4.2,1,2678.38,52,97
2023-03-22,OMR,37703.84,85,7644.07,4.1,4,1602.58,45,40
2023-11-15,OMR,48152.46,125,10713.24,4.0,1,3147.03,43,82
2023-09-09,OMR,47126.89,128,9011.27,3.4,2,3910.15,56,72
2023-11-19,OMR,62651.37,143,12515.95,4.2,3,3641.78,61,82
2023-08-01,OMR,40876.69,103,8803.87,3.7,2,3277.15,40,63
2023-03-17,Anna Nagar,44753.3,110,12512.99,4.0,1,3581.46,61,49
2023-05-24,Anna Nagar,42193.65,95,11636.02,4.4,1,1851.69,45,50
2023-01-06,T Nagar,60254.61,136,16395.46,4.8,2,4022.32,64,72
2023-08-13,Anna Nagar,61009.95,160,13927.41,4.4,2,3425.93,89,71
2022-08-01,Velachery,40713.54,114,9689.44,4.5,3,3187.35,47,67
2023-10-12,Anna Nagar,49698.66,138,12266.53,2.8,2,4213.98,50,88
2023-03-09,OMR,44355.87,110,9387.98,4.0,1,3233.71,47,63
2022-07-26,OMR,36053.29,94,7639.44,3.9,3,,53,41
2023-09-19,OMR,38168.15,98,10353.26,3.3,3,2783.65,43,55
2022-11-21,Velachery,41351.93,96,8059.9,4.1,2,3683.73,51,45
2022-12-14,Velachery,41626.16,108,8529.6,4.0,3,3099.45,63,45
2023-10-23,Anna Nagar,48863.25,125,10326.61,4.2,6,3084.15,55,70
2023-09-23,Anna Nagar,62562.21,150,13751.52,4.4,2,4109.19,82,68
2023-10-18,Adyar,51197.68,114,12895.75,4.6,1,3363.33,56,58
2023-06-04,T Nagar,62947.12,162,13651.49,3.8,1,3130.14,74,88
2022-01-21,Velachery,45976.54,128,11101.7,4.1,0,1936.42,65,63
2023-04-28,Anna Nagar,18697.3,51,3867.55,4.0,1,1208.22,28,23
2022-11-17,OMR,49123.11,128,12834.62,4.0,3,2232.56,72,56
2022-08-07,OMR,52652.62,134,11969.31,3.9,3,2803.99,56,78
2022-07-11,Velachery,36892.45,85,10019.12,,2,2225.13,32,53
2023-02-14,OMR,38358.91,94,8162.5,4.3,2,3165.93,47,47
2022-07-07,Adyar,,84,7024.71,4.4,2,2777.15,48,36
2023-11-14,OMR,48768.12,111,11073.91,3.4,2,3133.92,47,64
2022-05-07,T Nagar,62749.02,165,16771.54,4.1,0,5010.47,78,87
2023-05-11,T Nagar,49193.11,117,10108.29,3.5,1,3885.39,48,69
2023-04-06,T Nagar,51897.46,121,12959.53,4.3,3,2996.22,69,52
2022-08-29,OMR,42018.01,102,10891.98,3.8,1,2892.8,46,56
2023-06-15,Anna Nagar,41647.94,109,9916.24,4.6,3,3185.84,49,60
2022-09-25,Adyar,57793.58,149,14481.42,4.1,4,4000.26,53,96
2022-02-19,Anna Nagar,46494.69,113,9472.02,4.5,1,2096.4,43,70
2023-02-12,Adyar,57696.68,131,10863.64,4.7,4,2853.0,54,77
2022-05-09,T Nagar,47184.86,129,11096.84,4.1,0,2533.95,47,82
2022-11-04,Velachery,45552.08,110,9290.83,3.7,2,2811.46,44,66
2022-12-09,T Nagar,60997.07,136,14981.77,3.6,2,5439.9,67,69
2023-12-21,Anna Nagar,55866.62,125,14642.82,4.5,0,2805.85,49,76
2022-11-14,Velachery,44128.45,103,11509.17,3.9,2,2983.42,36,67
2022-06-18,OMR,43408.88,103,10284.76,4.5,2,3429.02,56,47
2023-07-20,Adyar,50400.65,130,9660.72,4.8,1,2562.69,70,60
2023-05-12,Velachery,36162.84,80,9804.6,3.8,2,1958.77,28,52
2023-11-02,Velachery,42857.12,115,9598.48,4.3,3,3320.14,58,57
2023-02-24,Adyar,44973.37,110,10503.02,,3,2854.61,54,56
2023-02-22,Adyar,51774.44,143,13454.0,4.6,3,3807.45,61,82
2022-12-22,OMR,50811.43,138,10197.36,4.1,1,4101.16,62,76
2023-12-14,Velachery,42631.04,101,8660.02,4.1,1,2537.03,52,49
2023-04-23,Velachery,46616.54,120,12943.78,4.2,3,2386.89,58,62
2023-08-07,OMR,39013.64,110,10723.83,4.4,3,1975.83,46,64
2022-12-03,Adyar,62866.61,142,13839.95,4.3,1,5103.13,58,84
2023-04-03,Adyar,48505.34,121,10297.21,4.2,3,4309.38,64,57
2022-12-31,OMR,54776.78,135,14866.37,4.0,1,3462.4,75,60
2022-04-04,Velachery,40273.91,102,10926.75,3.6,2,3204.36,43,59
